,date,year,quarter,month,month_name_fi,week,iso_week,day,year_month,weekday,weekday_name,karkausvuosi,no_days_month,fixed_nat_holidays_fin,midsummer_eve,midsummer,sundays_in_month,sat_in_month,weekend_days_in_month,a,b,c,d,e,f,g,easter_day,good_friday,second_e_day,ascension_day,arkipyha,arkipaiva,bankholidays_in_month,workdays_month,first_day_month,last_day_month
2434,2020-08-31,2020,3,8,Elokuu,36,36,31,2020-8,2,Monday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,T
2435,2020-09-01,2020,3,9,Syyskuu,36,36,1,2020-9,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,T,F
2436,2020-09-02,2020,3,9,Syyskuu,36,36,2,2020-9,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2437,2020-09-03,2020,3,9,Syyskuu,36,36,3,2020-9,5,Thursday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2438,2020-09-04,2020,3,9,Syyskuu,36,36,4,2020-9,6,Friday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2439,2020-09-05,2020,3,9,Syyskuu,36,36,5,2020-9,7,Saturday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2440,2020-09-06,2020,3,9,Syyskuu,36,36,6,2020-9,1,Sunday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2441,2020-09-07,2020,3,9,Syyskuu,37,37,7,2020-9,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2442,2020-09-08,2020,3,9,Syyskuu,37,37,8,2020-9,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2443,2020-09-09,2020,3,9,Syyskuu,37,37,9,2020-9,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2444,2020-09-10,2020,3,9,Syyskuu,37,37,10,2020-9,5,Thursday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2445,2020-09-11,2020,3,9,Syyskuu,37,37,11,2020-9,6,Friday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2446,2020-09-12,2020,3,9,Syyskuu,37,37,12,2020-9,7,Saturday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2447,2020-09-13,2020,3,9,Syyskuu,37,37,13,2020-9,1,Sunday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2448,2020-09-14,2020,3,9,Syyskuu,38,38,14,2020-9,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2449,2020-09-15,2020,3,9,Syyskuu,38,38,15,2020-9,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2450,2020-09-16,2020,3,9,Syyskuu,38,38,16,2020-9,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2451,2020-09-17,2020,3,9,Syyskuu,38,38,17,2020-9,5,Thursday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2452,2020-09-18,2020,3,9,Syyskuu,38,38,18,2020-9,6,Friday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2453,2020-09-19,2020,3,9,Syyskuu,38,38,19,2020-9,7,Saturday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2454,2020-09-20,2020,3,9,Syyskuu,38,38,20,2020-9,1,Sunday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2455,2020-09-21,2020,3,9,Syyskuu,39,39,21,2020-9,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2456,2020-09-22,2020,3,9,Syyskuu,39,39,22,2020-9,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2457,2020-09-23,2020,3,9,Syyskuu,39,39,23,2020-9,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2458,2020-09-24,2020,3,9,Syyskuu,39,39,24,2020-9,5,Thursday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2459,2020-09-25,2020,3,9,Syyskuu,39,39,25,2020-9,6,Friday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2460,2020-09-26,2020,3,9,Syyskuu,39,39,26,2020-9,7,Saturday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2461,2020-09-27,2020,3,9,Syyskuu,39,39,27,2020-9,1,Sunday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2462,2020-09-28,2020,3,9,Syyskuu,40,40,28,2020-9,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2463,2020-09-29,2020,3,9,Syyskuu,40,40,29,2020-9,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2464,2020-09-30,2020,3,9,Syyskuu,40,40,30,2020-9,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,T
2465,2020-10-01,2020,4,10,Lokakuu,40,40,1,2020-10,5,Thursday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,T,F
2466,2020-10-02,2020,4,10,Lokakuu,40,40,2,2020-10,6,Friday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2467,2020-10-03,2020,4,10,Lokakuu,40,40,3,2020-10,7,Saturday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2468,2020-10-04,2020,4,10,Lokakuu,40,40,4,2020-10,1,Sunday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2469,2020-10-05,2020,4,10,Lokakuu,41,41,5,2020-10,2,Monday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2470,2020-10-06,2020,4,10,Lokakuu,41,41,6,2020-10,3,Tuesday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2471,2020-10-07,2020,4,10,Lokakuu,41,41,7,2020-10,4,Wednesday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2472,2020-10-08,2020,4,10,Lokakuu,41,41,8,2020-10,5,Thursday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2473,2020-10-09,2020,4,10,Lokakuu,41,41,9,2020-10,6,Friday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2474,2020-10-10,2020,4,10,Lokakuu,41,41,10,2020-10,7,Saturday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2475,2020-10-11,2020,4,10,Lokakuu,41,41,11,2020-10,1,Sunday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2476,2020-10-12,2020,4,10,Lokakuu,42,42,12,2020-10,2,Monday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2477,2020-10-13,2020,4,10,Lokakuu,42,42,13,2020-10,3,Tuesday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2478,2020-10-14,2020,4,10,Lokakuu,42,42,14,2020-10,4,Wednesday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2479,2020-10-15,2020,4,10,Lokakuu,42,42,15,2020-10,5,Thursday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2480,2020-10-16,2020,4,10,Lokakuu,42,42,16,2020-10,6,Friday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2481,2020-10-17,2020,4,10,Lokakuu,42,42,17,2020-10,7,Saturday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2482,2020-10-18,2020,4,10,Lokakuu,42,42,18,2020-10,1,Sunday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2483,2020-10-19,2020,4,10,Lokakuu,43,43,19,2020-10,2,Monday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2484,2020-10-20,2020,4,10,Lokakuu,43,43,20,2020-10,3,Tuesday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2485,2020-10-21,2020,4,10,Lokakuu,43,43,21,2020-10,4,Wednesday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2486,2020-10-22,2020,4,10,Lokakuu,43,43,22,2020-10,5,Thursday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2487,2020-10-23,2020,4,10,Lokakuu,43,43,23,2020-10,6,Friday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2488,2020-10-24,2020,4,10,Lokakuu,43,43,24,2020-10,7,Saturday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2489,2020-10-25,2020,4,10,Lokakuu,43,43,25,2020-10,1,Sunday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,F
2490,2020-10-26,2020,4,10,Lokakuu,44,44,26,2020-10,2,Monday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2491,2020-10-27,2020,4,10,Lokakuu,44,44,27,2020-10,3,Tuesday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2492,2020-10-28,2020,4,10,Lokakuu,44,44,28,2020-10,4,Wednesday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2493,2020-10-29,2020,4,10,Lokakuu,44,44,29,2020-10,5,Thursday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2494,2020-10-30,2020,4,10,Lokakuu,44,44,30,2020-10,6,Friday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,22,F,F
2495,2020-10-31,2020,4,10,Lokakuu,44,44,31,2020-10,7,Saturday,True,31,0,0,0,4,5,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,22,F,T
2496,2020-11-01,2020,4,11,Marraskuu,44,44,1,2020-11,1,Sunday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,T,F
2497,2020-11-02,2020,4,11,Marraskuu,45,45,2,2020-11,2,Monday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2498,2020-11-03,2020,4,11,Marraskuu,45,45,3,2020-11,3,Tuesday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2499,2020-11-04,2020,4,11,Marraskuu,45,45,4,2020-11,4,Wednesday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2500,2020-11-05,2020,4,11,Marraskuu,45,45,5,2020-11,5,Thursday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2501,2020-11-06,2020,4,11,Marraskuu,45,45,6,2020-11,6,Friday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2502,2020-11-07,2020,4,11,Marraskuu,45,45,7,2020-11,7,Saturday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2503,2020-11-08,2020,4,11,Marraskuu,45,45,8,2020-11,1,Sunday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2504,2020-11-09,2020,4,11,Marraskuu,46,46,9,2020-11,2,Monday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2505,2020-11-10,2020,4,11,Marraskuu,46,46,10,2020-11,3,Tuesday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2506,2020-11-11,2020,4,11,Marraskuu,46,46,11,2020-11,4,Wednesday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2507,2020-11-12,2020,4,11,Marraskuu,46,46,12,2020-11,5,Thursday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2508,2020-11-13,2020,4,11,Marraskuu,46,46,13,2020-11,6,Friday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2509,2020-11-14,2020,4,11,Marraskuu,46,46,14,2020-11,7,Saturday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2510,2020-11-15,2020,4,11,Marraskuu,46,46,15,2020-11,1,Sunday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2511,2020-11-16,2020,4,11,Marraskuu,47,47,16,2020-11,2,Monday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2512,2020-11-17,2020,4,11,Marraskuu,47,47,17,2020-11,3,Tuesday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2513,2020-11-18,2020,4,11,Marraskuu,47,47,18,2020-11,4,Wednesday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2514,2020-11-19,2020,4,11,Marraskuu,47,47,19,2020-11,5,Thursday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2515,2020-11-20,2020,4,11,Marraskuu,47,47,20,2020-11,6,Friday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2516,2020-11-21,2020,4,11,Marraskuu,47,47,21,2020-11,7,Saturday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2517,2020-11-22,2020,4,11,Marraskuu,47,47,22,2020-11,1,Sunday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2518,2020-11-23,2020,4,11,Marraskuu,48,48,23,2020-11,2,Monday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2519,2020-11-24,2020,4,11,Marraskuu,48,48,24,2020-11,3,Tuesday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2520,2020-11-25,2020,4,11,Marraskuu,48,48,25,2020-11,4,Wednesday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2521,2020-11-26,2020,4,11,Marraskuu,48,48,26,2020-11,5,Thursday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2522,2020-11-27,2020,4,11,Marraskuu,48,48,27,2020-11,6,Friday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2523,2020-11-28,2020,4,11,Marraskuu,48,48,28,2020-11,7,Saturday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2524,2020-11-29,2020,4,11,Marraskuu,48,48,29,2020-11,1,Sunday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2525,2020-11-30,2020,4,11,Marraskuu,49,49,30,2020-11,2,Monday,True,30,0,0,0,5,4,9,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,T
2526,2020-12-01,2020,4,12,Joulukuu,49,49,1,2020-12,3,Tuesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,T,F
2527,2020-12-02,2020,4,12,Joulukuu,49,49,2,2020-12,4,Wednesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2528,2020-12-03,2020,4,12,Joulukuu,49,49,3,2020-12,5,Thursday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2529,2020-12-04,2020,4,12,Joulukuu,49,49,4,2020-12,6,Friday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2530,2020-12-05,2020,4,12,Joulukuu,49,49,5,2020-12,7,Saturday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,21,F,F
2531,2020-12-06,2020,4,12,Joulukuu,49,49,6,2020-12,1,Sunday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,21,F,F
2532,2020-12-07,2020,4,12,Joulukuu,50,50,7,2020-12,2,Monday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2533,2020-12-08,2020,4,12,Joulukuu,50,50,8,2020-12,3,Tuesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2534,2020-12-09,2020,4,12,Joulukuu,50,50,9,2020-12,4,Wednesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2535,2020-12-10,2020,4,12,Joulukuu,50,50,10,2020-12,5,Thursday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2536,2020-12-11,2020,4,12,Joulukuu,50,50,11,2020-12,6,Friday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2537,2020-12-12,2020,4,12,Joulukuu,50,50,12,2020-12,7,Saturday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,21,F,F
2538,2020-12-13,2020,4,12,Joulukuu,50,50,13,2020-12,1,Sunday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,21,F,F
2539,2020-12-14,2020,4,12,Joulukuu,51,51,14,2020-12,2,Monday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2540,2020-12-15,2020,4,12,Joulukuu,51,51,15,2020-12,3,Tuesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2541,2020-12-16,2020,4,12,Joulukuu,51,51,16,2020-12,4,Wednesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2542,2020-12-17,2020,4,12,Joulukuu,51,51,17,2020-12,5,Thursday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2543,2020-12-18,2020,4,12,Joulukuu,51,51,18,2020-12,6,Friday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2544,2020-12-19,2020,4,12,Joulukuu,51,51,19,2020-12,7,Saturday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,21,F,F
2545,2020-12-20,2020,4,12,Joulukuu,51,51,20,2020-12,1,Sunday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,21,F,F
2546,2020-12-21,2020,4,12,Joulukuu,52,52,21,2020-12,2,Monday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2547,2020-12-22,2020,4,12,Joulukuu,52,52,22,2020-12,3,Tuesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2548,2020-12-23,2020,4,12,Joulukuu,52,52,23,2020-12,4,Wednesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2549,2020-12-24,2020,4,12,Joulukuu,52,52,24,2020-12,5,Thursday,True,31,1,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,1,0,3,21,F,F
2550,2020-12-25,2020,4,12,Joulukuu,52,52,25,2020-12,6,Friday,True,31,1,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,1,0,3,21,F,F
2551,2020-12-26,2020,4,12,Joulukuu,52,52,26,2020-12,7,Saturday,True,31,1,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,1,0,3,21,F,F
2552,2020-12-27,2020,4,12,Joulukuu,52,52,27,2020-12,1,Sunday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,21,F,F
2553,2020-12-28,2020,4,12,Joulukuu,53,53,28,2020-12,2,Monday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2554,2020-12-29,2020,4,12,Joulukuu,53,53,29,2020-12,3,Tuesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2555,2020-12-30,2020,4,12,Joulukuu,53,53,30,2020-12,4,Wednesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,F
2556,2020-12-31,2020,4,12,Joulukuu,53,53,31,2020-12,5,Thursday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,21,F,T
2557,2021-01-01,2021,1,1,Tammikuu,1,53,1,2021-1,6,Friday,False,31,1,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,1,0,2,19,T,F
2558,2021-01-02,2021,1,1,Tammikuu,1,53,2,2021-1,7,Saturday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,0,2,19,F,F
2559,2021-01-03,2021,1,1,Tammikuu,1,53,3,2021-1,1,Sunday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,0,2,19,F,F
2560,2021-01-04,2021,1,1,Tammikuu,2,1,4,2021-1,2,Monday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2561,2021-01-05,2021,1,1,Tammikuu,2,1,5,2021-1,3,Tuesday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2562,2021-01-06,2021,1,1,Tammikuu,2,1,6,2021-1,4,Wednesday,False,31,1,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,1,0,2,19,F,F
2563,2021-01-07,2021,1,1,Tammikuu,2,1,7,2021-1,5,Thursday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2564,2021-01-08,2021,1,1,Tammikuu,2,1,8,2021-1,6,Friday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2565,2021-01-09,2021,1,1,Tammikuu,2,1,9,2021-1,7,Saturday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,0,2,19,F,F
2566,2021-01-10,2021,1,1,Tammikuu,2,1,10,2021-1,1,Sunday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,0,2,19,F,F
2567,2021-01-11,2021,1,1,Tammikuu,3,2,11,2021-1,2,Monday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2568,2021-01-12,2021,1,1,Tammikuu,3,2,12,2021-1,3,Tuesday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2569,2021-01-13,2021,1,1,Tammikuu,3,2,13,2021-1,4,Wednesday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2570,2021-01-14,2021,1,1,Tammikuu,3,2,14,2021-1,5,Thursday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2571,2021-01-15,2021,1,1,Tammikuu,3,2,15,2021-1,6,Friday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2572,2021-01-16,2021,1,1,Tammikuu,3,2,16,2021-1,7,Saturday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,0,2,19,F,F
2573,2021-01-17,2021,1,1,Tammikuu,3,2,17,2021-1,1,Sunday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,0,2,19,F,F
2574,2021-01-18,2021,1,1,Tammikuu,4,3,18,2021-1,2,Monday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2575,2021-01-19,2021,1,1,Tammikuu,4,3,19,2021-1,3,Tuesday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2576,2021-01-20,2021,1,1,Tammikuu,4,3,20,2021-1,4,Wednesday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2577,2021-01-21,2021,1,1,Tammikuu,4,3,21,2021-1,5,Thursday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2578,2021-01-22,2021,1,1,Tammikuu,4,3,22,2021-1,6,Friday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2579,2021-01-23,2021,1,1,Tammikuu,4,3,23,2021-1,7,Saturday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,0,2,19,F,F
2580,2021-01-24,2021,1,1,Tammikuu,4,3,24,2021-1,1,Sunday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,0,2,19,F,F
2581,2021-01-25,2021,1,1,Tammikuu,5,4,25,2021-1,2,Monday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2582,2021-01-26,2021,1,1,Tammikuu,5,4,26,2021-1,3,Tuesday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
2583,2021-01-27,2021,1,1,Tammikuu,5,4,27,2021-1,4,Wednesday,False,31,0,0,0,5,5,10,7,1,5,7,6,24,5,0,0,0,0,0,1,2,19,F,F
